OrderID,OrderDate,CustomerID,Product,Category,Quantity,UnitPrice,Revenue,Profit
365,2023-04-16,295,Cookware Set,Home & Kitchen,1,72.55,72.55,21.36
366,2023-11-04,4959,Perfume,Beauty,5,43.91,219.55,34.73
367,2023-09-05,4815,Smartphone,Electronics,3,15.32,45.96,12.37
368,2023-05-04,151,Vacuum Cleaner,Home & Kitchen,2,82.07,164.14,33.1
369,2022-07-14,4118,Smartphone,Electronics,3,127.68,383.04,75.35
370,2022-04-03,4804,Smartphone,Electronics,2,184.51,369.02,98.65
371,2022-03-29,3186,Tablet,Electronics,1,63.79,63.79,18.15
372,2023-07-29,2302,Treadmill,Sports,4,29.82,119.28,34.75
373,2022-06-07,679,Tennis Racket,Sports,5,136.38,681.9,153.62
374,2023-06-08,44,Smartphone,Electronics,3,61.49,184.47,48.09
375,2022-10-21,3182,Shampoo,Beauty,3,181.05,543.15,104.45
376,2023-07-21,1379,Cycling Helmet,Sports,1,16.6,16.6,3.6
377,2023-01-25,4718,Vacuum Cleaner,Home & Kitchen,3,72.82,218.46,32.32
378,2023-05-03,1915,Treadmill,Sports,2,113.97,227.94,36.58
379,2023-04-02,2887,Smartwatch,Electronics,1,191.2,191.2,28.42
380,2022-02-15,459,Dress,Clothing,5,146.7,733.5,172.41
381,2023-05-04,4219,Treadmill,Sports,3,169.16,507.48,112.72
382,2022-02-13,977,Smartphone,Electronics,3,199.25,597.75,176.21
383,2023-05-15,2330,Vacuum Cleaner,Home & Kitchen,2,20.66,41.32,10.47
384,2023-06-04,4087,Skincare Set,Beauty,5,157.49,787.45,210.5
385,2022-08-19,1909,Tennis Racket,Sports,1,40.39,40.39,7.03
386,2022-01-02,424,Cookware Set,Home & Kitchen,3,135.24,405.72,66.1
387,2023-06-21,2443,Skincare Set,Beauty,1,22.93,22.93,2.32
388,2023-12-06,166,T-Shirt,Clothing,3,147.38,442.14,51.79
389,2023-09-28,3616,Tennis Racket,Sports,4,146.1,584.4,105.38
390,2022-01-08,4465,Laptop,Electronics,2,12.74,25.48,5.41
391,2022-05-04,4440,Dress,Clothing,4,10.09,40.36,4.51
392,2023-04-09,4741,Blender,Home & Kitchen,2,49.94,99.88,13.62
393,2023-12-20,1455,Air Fryer,Home & Kitchen,5,98.42,492.1,76.88
394,2023-07-10,2402,Air Fryer,Home & Kitchen,5,106.98,534.9,131.93
395,2022-01-29,4030,Dumbbells,Sports,3,83.86,251.58,73.72
396,2024-01-17,2741,Cycling Helmet,Sports,2,44.61,89.22,23.41
397,2023-12-21,4202,Shampoo,Beauty,3,38.19,114.57,22.6
398,2022-09-25,1021,Vacuum Cleaner,Home & Kitchen,3,51.19,153.57,32.18
399,2022-08-15,2774,Dress,Clothing,4,46.24,184.96,33.66
400,2022-09-29,3774,Laptop,Electronics,3,100.37,301.11,42.07
401,2022-11-09,874,Blender,Home & Kitchen,3,121.72,365.16,66.11
402,2023-06-16,1211,Sneakers,Clothing,1,110.5,110.5,15.69
403,2023-08-30,1548,Dress,Clothing,5,101.81,509.05,69.37
404,2022-02-19,1691,Shampoo,Beauty,1,167.07,167.07,48.24
405,2022-10-27,3028,Sneakers,Clothing,4,33.27,133.08,32.36
406,2022-11-30,2563,Tablet,Electronics,4,65.71,262.84,29.61
407,2023-06-24,2669,Jacket,Clothing,2,23.54,47.08,5.95
408,2024-01-11,4882,Shampoo,Beauty,3,132.64,397.92,58.56
409,2023-10-13,4801,Jeans,Clothing,5,132.74,663.7,106.5
410,2023-08-23,1853,Sneakers,Clothing,4,49.49,197.96,50.43
411,2023-11-14,4349,Cycling Helmet,Sports,5,68.57,342.85,100.5
412,2022-01-08,1944,Sneakers,Clothing,2,140.56,281.12,38.37
413,2022-03-05,2964,Laptop,Electronics,5,43.76,218.8,56.4
414,2023-02-06,2820,Blender,Home & Kitchen,1,194.92,194.92,28.46
415,2022-04-20,3752,Makeup Kit,Beauty,4,70.99,283.96,82.81
416,2022-03-20,3835,Perfume,Beauty,1,138.44,138.44,26.28
417,2022-04-29,3518,Microwave,Home & Kitchen,3,130.05,390.15,68.41
418,2023-11-24,4308,Headphones,Electronics,1,199.39,199.39,27.42
419,2022-06-11,4647,Makeup Kit,Beauty,3,128.62,385.86,88.06
420,2024-01-21,2500,Dress,Clothing,5,36.25,181.25,39.95
421,2022-09-14,310,Sneakers,Clothing,2,157.85,315.7,84.07
422,2023-05-21,3586,Jacket,Clothing,5,174.02,870.1,176.98
423,2023-05-25,3670,Smartwatch,Electronics,1,65.43,65.43,6.76
424,2023-08-24,2011,T-Shirt,Clothing,2,175.63,351.26,56.09
425,2023-09-16,1852,Sneakers,Clothing,4,124.81,499.24,84.88
426,2022-02-05,2394,Skincare Set,Beauty,1,114.94,114.94,32.49
427,2022-09-08,4034,Tablet,Electronics,2,190.39,380.78,92.78
428,2023-07-18,759,Sneakers,Clothing,2,72.22,144.44,20.88
429,2023-12-28,2842,Makeup Kit,Beauty,3,149.52,448.56,123.9
430,2023-04-09,3175,Dress,Clothing,5,185.33,926.65,211.17
431,2023-02-05,2689,Blender,Home & Kitchen,1,69.06,69.06,11.77
432,2022-03-13,2550,Microwave,Home & Kitchen,1,58.92,58.92,8.52
433,2023-02-11,1195,Dress,Clothing,1,149.09,149.09,38.42
434,2022-10-12,4449,Cookware Set,Home & Kitchen,5,137.3,686.5,80.79
435,2022-08-27,2352,Headphones,Electronics,4,195.93,783.72,194.76
436,2023-03-14,4018,Jeans,Clothing,2,193.36,386.72,75.6
437,2023-03-25,1329,Shampoo,Beauty,2,45.19,90.38,25.54
438,2022-11-01,4653,Cycling Helmet,Sports,2,92.3,184.6,31.09
439,2023-06-08,374,Vacuum Cleaner,Home & Kitchen,3,143.99,431.97,93.28
440,2023-09-04,3675,Headphones,Electronics,1,160.91,160.91,27.98
441,2023-11-06,1419,Smartwatch,Electronics,3,191.99,575.97,96.03
442,2023-01-19,3520,Dress,Clothing,4,104.63,418.52,98.26
443,2023-07-01,1670,Dress,Clothing,4,45.93,183.72,28.78
444,2022-05-26,4725,T-Shirt,Clothing,4,18.47,73.88,21.3
445,2023-05-19,4456,Treadmill,Sports,3,118.12,354.36,100.84
446,2023-04-28,1538,Sneakers,Clothing,2,91.14,182.28,22.79
447,2022-03-26,147,Air Fryer,Home & Kitchen,1,17.13,17.13,4.97
448,2023-02-27,1320,Hair Dryer,Beauty,3,181.6,544.8,75.43
449,2022-08-28,3808,Smartwatch,Electronics,1,88.09,88.09,25.63
450,2023-07-18,1899,Tennis Racket,Sports,5,127.41,637.05,82.44
451,2022-03-04,4834,Tennis Racket,Sports,3,122.41,367.23,54.86
452,2022-12-23,4667,Jacket,Clothing,1,108.11,108.11,14.15
453,2022-08-02,2080,Hair Dryer,Beauty,2,168.07,336.14,88.84
454,2023-04-06,4879,Headphones,Electronics,1,164.1,164.1,25.78
455,2023-10-26,4163,Yoga Mat,Sports,5,133.37,666.85,91.91
456,2023-09-12,1763,Skincare Set,Beauty,2,102.52,205.04,47.55
457,2022-07-03,1578,Air Fryer,Home & Kitchen,1,126.92,126.92,13.15
458,2023-01-07,1778,Cycling Helmet,Sports,1,80.04,80.04,11.93
459,2022-09-28,3935,Skincare Set,Beauty,4,111.62,446.48,86.07
460,2024-01-02,1552,Tablet,Electronics,1,175.07,175.07,45.96
461,2022-11-08,1474,Air Fryer,Home & Kitchen,5,191.76,958.8,144.75
462,2023-05-12,3657,Cookware Set,Home & Kitchen,2,93.02,186.04,37.94
463,2022-05-22,4868,Vacuum Cleaner,Home & Kitchen,3,122.61,367.83,52.82
464,2022-06-11,1598,Perfume,Beauty,1,135.82,135.82,20.91
465,2022-02-18,457,Skincare Set,Beauty,2,20.93,41.86,7.43
466,2022-02-28,4580,Tablet,Electronics,4,76.78,307.12,30.74
467,2022-01-31,187,Perfume,Beauty,5,187.58,937.9,169.92
468,2022-10-28,1195,Cycling Helmet,Sports,5,170.47,852.35,151.55
469,2022-06-07,82,Laptop,Electronics,1,159.8,159.8,45.47
470,2023-06-19,4695,T-Shirt,Clothing,4,145.82,583.28,148.23
471,2023-03-20,1893,Smartwatch,Electronics,5,107.52,537.6,54.1
472,2023-04-25,1877,Smartphone,Electronics,3,63.45,190.35,24.83
473,2022-01-20,3605,Cookware Set,Home & Kitchen,5,120.46,602.3,151.91
474,2022-04-07,3554,Cookware Set,Home & Kitchen,1,102.16,102.16,28.8
475,2023-06-10,3446,Yoga Mat,Sports,1,30.87,30.87,5.04
476,2023-03-23,1812,Shampoo,Beauty,4,192.59,770.36,229.39
477,2022-06-24,1947,Smartphone,Electronics,5,136.77,683.85,137.66
478,2023-08-31,2349,Air Fryer,Home & Kitchen,5,120.06,600.3,162.63
479,2023-05-02,3292,Makeup Kit,Beauty,4,189.38,757.52,140.25
480,2023-07-31,4149,Microwave,Home & Kitchen,2,106.03,212.06,28.08
481,2023-09-26,972,Vacuum Cleaner,Home & Kitchen,5,193.95,969.75,285.24
482,2023-03-31,1862,T-Shirt,Clothing,4,124.17,496.68,130.93
483,2024-01-05,4209,Headphones,Electronics,2,172.02,344.04,82.77
484,2023-05-23,3014,Blender,Home & Kitchen,2,41.0,82.0,22.59
485,2024-01-03,4623,Jacket,Clothing,1,58.74,58.74,17.29
486,2023-06-26,2850,Sneakers,Clothing,2,84.73,169.46,43.83
487,2023-11-25,2259,Air Fryer,Home & Kitchen,4,77.76,311.04,58.17
488,2023-02-03,1398,Blender,Home & Kitchen,4,121.78,487.12,141.98
489,2023-08-20,1868,Treadmill,Sports,3,174.06,522.18,62.59
490,2022-01-11,4882,Yoga Mat,Sports,5,17.18,85.9,20.07
491,2023-11-11,3948,Makeup Kit,Beauty,1,70.03,70.03,20.66
492,2023-04-09,2738,Laptop,Electronics,1,121.34,121.34,25.78
493,2023-01-02,1714,Tennis Racket,Sports,4,166.49,665.96,152.13
494,2022-05-15,432,Dress,Clothing,2,72.6,145.2,15.38
495,2023-11-05,1501,Headphones,Electronics,5,99.9,499.5,120.07
496,2023-12-08,4787,T-Shirt,Clothing,2,138.64,277.28,74.26
497,2023-01-23,1292,Hair Dryer,Beauty,1,55.32,55.32,16.57
498,2022-12-09,4044,Cycling Helmet,Sports,5,118.91,594.55,148.71
499,2023-03-27,4265,Laptop,Electronics,1,22.24,22.24,2.76
500,2022-03-30,1344,Dress,Clothing,5,111.03,555.15,140.77
501,2022-11-16,4171,Shampoo,Beauty,1,176.68,176.68,18.18
502,2022-08-10,1012,Cookware Set,Home & Kitchen,2,83.78,167.56,41.98
503,2023-02-17,3294,Dumbbells,Sports,4,144.24,576.96,63.08
504,2022-07-04,1346,Hair Dryer,Beauty,5,27.0,135.0,24.57
505,2023-01-29,2235,Makeup Kit,Beauty,3,60.86,182.58,52.91
506,2022-07-17,3822,Tablet,Electronics,2,104.33,208.66,57.16
507,2022-02-28,97,Sneakers,Clothing,1,13.6,13.6,3.64
508,2023-12-19,4363,Yoga Mat,Sports,1,170.28,170.28,33.78
509,2022-05-31,2850,Cycling Helmet,Sports,3,131.28,393.84,87.26
510,2023-06-23,1899,Vacuum Cleaner,Home & Kitchen,3,29.88,89.64,15.99
511,2022-11-08,490,Tablet,Electronics,4,28.53,114.12,33.58
512,2023-09-05,536,Perfume,Beauty,5,148.34,741.7,142.72
513,2022-01-13,2015,Air Fryer,Home & Kitchen,2,42.58,85.16,13.75
514,2022-10-09,2628,Sneakers,Clothing,4,174.22,696.88,198.96
515,2022-02-03,638,Skincare Set,Beauty,2,152.96,305.92,43.48
516,2022-05-07,210,Hair Dryer,Beauty,3,158.3,474.9,125.42
517,2022-01-09,2578,Sneakers,Clothing,3,118.91,356.73,98.89
518,2022-01-13,4014,Blender,Home & Kitchen,5,91.9,459.5,88.53
519,2023-03-04,2322,Hair Dryer,Beauty,4,59.77,239.08,52.87
520,2022-09-16,3895,Shampoo,Beauty,3,129.71,389.13,48.42
521,2023-09-15,1437,Headphones,Electronics,2,105.77,211.54,61.72
522,2023-01-15,3278,T-Shirt,Clothing,2,69.63,139.26,19.82
523,2022-07-03,4519,Jeans,Clothing,5,31.97,159.85,24.68
524,2023-07-31,4037,Tablet,Electronics,1,76.92,76.92,10.85
525,2023-10-29,4616,Cycling Helmet,Sports,4,65.5,262.0,36.13
526,2022-10-02,3773,Smartphone,Electronics,5,162.05,810.25,96.17
527,2023-01-21,2335,Shampoo,Beauty,1,43.66,43.66,10.47
528,2022-06-24,125,Sneakers,Clothing,2,110.6,221.2,59.2
529,2022-05-22,3988,Laptop,Electronics,2,175.24,350.48,35.63
530,2022-09-27,1260,Hair Dryer,Beauty,4,32.01,128.04,38.2
531,2023-03-22,1896,Sneakers,Clothing,5,47.03,235.15,66.92
532,2023-11-20,2276,Jacket,Clothing,1,162.52,162.52,44.6
533,2022-05-03,4852,Tennis Racket,Sports,5,33.05,165.25,22.38
534,2023-04-06,2860,Tablet,Electronics,5,125.72,628.6,86.59
535,2022-02-15,1675,Laptop,Electronics,1,123.5,123.5,33.05
536,2023-04-19,1013,Treadmill,Sports,2,171.92,343.84,61.82
537,2023-09-21,4150,Treadmill,Sports,3,64.56,193.68,34.11
538,2022-01-29,4982,Tablet,Electronics,4,152.38,609.52,75.73
539,2022-03-23,4475,Air Fryer,Home & Kitchen,2,165.11,330.22,63.81
540,2023-11-04,1106,Vacuum Cleaner,Home & Kitchen,2,167.08,334.16,55.47
541,2023-12-14,4943,Microwave,Home & Kitchen,4,83.05,332.2,67.9
542,2022-03-24,2003,T-Shirt,Clothing,4,128.11,512.44,115.64
543,2022-08-02,3995,Perfume,Beauty,3,144.5,433.5,82.68
544,2023-05-18,4444,Treadmill,Sports,2,165.3,330.6,82.5
545,2023-01-14,3677,Jacket,Clothing,5,72.89,364.45,107.4
546,2023-10-19,3817,Cycling Helmet,Sports,5,161.71,808.55,169.66
547,2023-12-13,93,Yoga Mat,Sports,5,44.48,222.4,55.32
548,2023-01-30,4153,Air Fryer,Home & Kitchen,4,95.67,382.68,81.06
549,2022-06-10,2012,Air Fryer,Home & Kitchen,1,20.79,20.79,3.18
550,2022-09-04,3497,Shampoo,Beauty,3,113.25,339.75,81.01
551,2023-08-17,4577,Blender,Home & Kitchen,3,160.17,480.51,142.58
552,2024-01-14,178,Cycling Helmet,Sports,4,178.46,713.84,210.25
553,2023-07-07,2220,Air Fryer,Home & Kitchen,2,121.81,243.62,33.7
554,2022-08-18,4163,Treadmill,Sports,4,11.07,44.28,4.85
555,2023-09-26,1533,Microwave,Home & Kitchen,5,199.23,996.15,200.37
556,2023-07-10,4060,Tablet,Electronics,3,171.59,514.77,81.23
557,2023-10-09,4312,Cookware Set,Home & Kitchen,4,131.71,526.84,56.85
558,2024-01-16,3471,Sneakers,Clothing,4,31.21,124.84,30.52
559,2022-11-15,1301,Perfume,Beauty,4,36.45,145.8,34.17
560,2023-11-19,1942,Cookware Set,Home & Kitchen,3,116.38,349.14,79.47
561,2022-04-02,2798,Sneakers,Clothing,5,130.75,653.75,95.53
562,2022-09-24,4270,T-Shirt,Clothing,3,161.99,485.97,87.27
563,2022-10-21,3523,Cookware Set,Home & Kitchen,5,56.92,284.6,35.67
564,2024-01-31,2575,Treadmill,Sports,5,61.49,307.45,64.88
565,2023-01-09,2813,Cookware Set,Home & Kitchen,5,40.15,200.75,57.23
566,2022-06-03,1064,Vacuum Cleaner,Home & Kitchen,4,109.59,438.36,120.43
567,2023-01-31,2385,Vacuum Cleaner,Home & Kitchen,4,103.69,414.76,44.64
568,2022-03-21,2282,Jacket,Clothing,1,133.5,133.5,18.86
569,2023-01-12,4365,Tablet,Electronics,5,188.33,941.65,156.22
570,2022-09-24,4653,Cookware Set,Home & Kitchen,5,115.05,575.25,109.69
571,2023-03-26,2099,Sneakers,Clothing,2,15.39,30.78,5.53
572,2023-10-30,1464,Jeans,Clothing,2,80.95,161.9,20.21
573,2023-12-31,4238,Laptop,Electronics,2,108.79,217.58,65.27
574,2023-09-15,1265,Laptop,Electronics,3,166.72,500.16,87.45
575,2023-01-11,2594,Microwave,Home & Kitchen,2,185.24,370.48,81.5
576,2022-03-06,1322,Tennis Racket,Sports,5,111.12,555.6,119.3
577,2023-10-21,4654,Blender,Home & Kitchen,4,64.2,256.8,50.47
578,2022-09-18,3673,Shampoo,Beauty,5,71.18,355.9,38.56
579,2022-01-10,3933,Shampoo,Beauty,1,175.42,175.42,31.14
580,2023-12-05,547,Smartwatch,Electronics,5,87.08,435.4,88.2
581,2022-10-22,982,Microwave,Home & Kitchen,5,15.7,78.5,19.47
582,2023-12-09,733,Laptop,Electronics,4,107.16,428.64,46.51
583,2022-05-20,4906,Tablet,Electronics,5,141.58,707.9,132.34
584,2022-08-15,4466,Smartwatch,Electronics,5,35.79,178.95,21.89
585,2023-12-10,2404,Makeup Kit,Beauty,3,111.52,334.56,37.77
586,2023-10-21,4500,Tablet,Electronics,5,58.68,293.4,73.81
587,2022-06-25,1282,Microwave,Home & Kitchen,4,129.47,517.88,149.62
588,2024-01-13,1783,Cycling Helmet,Sports,4,117.74,470.96,63.92
589,2022-06-18,2367,Dress,Clothing,2,136.89,273.78,30.92
590,2023-11-21,1636,Yoga Mat,Sports,2,162.56,325.12,86.42
591,2023-12-12,1759,Blender,Home & Kitchen,3,154.45,463.35,64.15
592,2022-05-23,3194,Laptop,Electronics,3,37.11,111.33,31.0
593,2023-08-16,3922,Makeup Kit,Beauty,3,149.68,449.04,88.98
594,2022-03-05,1498,Tennis Racket,Sports,4,116.29,465.16,124.91
595,2022-06-29,3683,Tablet,Electronics,5,109.27,546.35,90.49
596,2022-05-15,240,Microwave,Home & Kitchen,5,159.55,797.75,197.68
597,2022-06-25,2491,Dress,Clothing,5,158.51,792.55,188.78
598,2022-10-01,3402,Cycling Helmet,Sports,1,65.25,65.25,11.46
599,2022-12-31,1662,Dress,Clothing,2,132.72,265.44,56.69
600,2022-06-17,1950,Shampoo,Beauty,2,88.16,176.32,51.73
601,2023-04-29,554,Microwave,Home & Kitchen,1,120.23,120.23,28.96
602,2022-03-03,4613,Laptop,Electronics,5,15.82,79.1,20.87
603,2023-05-06,16,Microwave,Home & Kitchen,5,185.16,925.8,113.84
604,2022-10-25,2915,Jacket,Clothing,3,67.69,203.07,24.33
605,2023-02-11,2242,Cookware Set,Home & Kitchen,3,100.58,301.74,74.1
606,2023-11-27,702,Skincare Set,Beauty,5,186.4,932.0,224.56
607,2022-10-30,4018,Skincare Set,Beauty,3,78.85,236.55,67.83
608,2022-04-26,1093,Skincare Set,Beauty,4,153.54,614.16,100.31
609,2022-03-06,2251,Skincare Set,Beauty,5,191.5,957.5,227.05
610,2023-12-10,1339,Smartwatch,Electronics,1,126.46,126.46,17.15
611,2022-03-03,4699,Shampoo,Beauty,4,34.63,138.52,26.66
612,2023-03-18,3442,Cookware Set,Home & Kitchen,2,49.9,99.8,26.86
613,2022-11-25,291,Makeup Kit,Beauty,1,88.39,88.39,22.1
614,2023-02-21,2322,Skincare Set,Beauty,4,68.84,275.36,69.62
615,2023-08-15,2109,Microwave,Home & Kitchen,2,176.38,352.76,48.21
616,2022-12-26,1716,Dress,Clothing,1,34.2,34.2,4.55
617,2023-01-10,1941,Cycling Helmet,Sports,5,164.49,822.45,214.85
618,2023-07-13,447,Headphones,Electronics,4,52.51,210.04,46.95
619,2022-04-08,4372,Smartphone,Electronics,4,126.89,507.56,111.7
620,2023-09-10,2564,Shampoo,Beauty,5,97.91,489.55,99.53
621,2022-11-15,1587,Microwave,Home & Kitchen,1,36.53,36.53,7.55
622,2023-12-26,3681,Smartwatch,Electronics,1,141.73,141.73,30.04
623,2023-04-14,1302,Cookware Set,Home & Kitchen,4,160.38,641.52,94.69
624,2023-03-12,3720,Perfume,Beauty,4,66.46,265.84,33.87
625,2022-12-13,512,Makeup Kit,Beauty,4,44.76,179.04,49.78
626,2022-12-24,149,Smartwatch,Electronics,1,82.36,82.36,17.85
627,2023-01-06,1894,Smartwatch,Electronics,1,25.47,25.47,5.29
628,2023-10-17,1353,Makeup Kit,Beauty,3,67.03,201.09,34.03
629,2022-02-17,888,Makeup Kit,Beauty,5,180.98,904.9,133.37
630,2023-10-08,1866,Vacuum Cleaner,Home & Kitchen,5,79.13,395.65,93.9
631,2022-03-04,4747,Microwave,Home & Kitchen,4,46.22,184.88,30.84
632,2022-07-08,4962,Cycling Helmet,Sports,2,90.95,181.9,23.37
633,2022-10-10,3801,Hair Dryer,Beauty,3,196.67,590.01,103.79
634,2022-08-07,4903,Microwave,Home & Kitchen,2,45.66,91.32,24.62
635,2022-10-13,2754,Shampoo,Beauty,5,141.05,705.25,158.0
636,2022-03-14,969,Skincare Set,Beauty,3,10.71,32.13,9.61
637,2023-12-02,415,Tablet,Electronics,3,45.55,136.65,40.64
638,2023-10-18,3092,Jacket,Clothing,1,112.96,112.96,19.75
639,2023-11-01,403,Smartwatch,Electronics,3,144.62,433.86,56.19
640,2023-11-16,905,Smartphone,Electronics,1,60.01,60.01,6.52
641,2022-07-16,3473,Blender,Home & Kitchen,4,120.43,481.72,113.53
642,2022-10-31,2010,Smartwatch,Electronics,1,136.15,136.15,14.93
643,2023-05-24,3913,T-Shirt,Clothing,3,181.41,544.23,94.36
644,2022-06-14,89,Skincare Set,Beauty,4,103.02,412.08,95.65
645,2022-04-08,3290,Dumbbells,Sports,5,23.22,116.1,16.63
646,2022-10-14,3616,Jeans,Clothing,2,162.5,325.0,55.88
647,2022-12-07,1647,Shampoo,Beauty,2,130.25,260.5,48.74
648,2022-06-24,1641,Cycling Helmet,Sports,4,179.84,719.36,100.59
649,2023-11-13,2775,Vacuum Cleaner,Home & Kitchen,2,124.03,248.06,67.13
650,2023-11-28,4053,Jeans,Clothing,5,141.82,709.1,136.41
651,2023-05-27,2245,Yoga Mat,Sports,5,116.87,584.35,170.59
652,2022-02-20,1149,Blender,Home & Kitchen,3,159.36,478.08,135.1
653,2023-03-01,946,Air Fryer,Home & Kitchen,2,132.71,265.42,66.17
654,2022-08-11,4152,Cycling Helmet,Sports,1,167.03,167.03,47.25
655,2024-01-21,4768,Jeans,Clothing,5,179.37,896.85,149.73
656,2022-08-30,1995,Blender,Home & Kitchen,1,34.76,34.76,8.18
657,2022-10-30,4303,Cookware Set,Home & Kitchen,5,118.59,592.95,86.54
658,2023-04-15,2976,Blender,Home & Kitchen,3,109.94,329.82,68.92
659,2023-06-29,404,Dress,Clothing,4,128.93,515.72,64.03
660,2022-08-11,4847,Jacket,Clothing,5,185.51,927.55,207.39
661,2022-10-11,2245,Headphones,Electronics,1,156.66,156.66,37.74
662,2023-01-20,3632,Tablet,Electronics,3,177.1,531.3,77.09
663,2023-04-02,2804,Laptop,Electronics,3,153.54,460.62,118.62
664,2022-02-01,2828,Smartphone,Electronics,2,172.01,344.02,69.81
665,2023-09-10,2956,T-Shirt,Clothing,3,138.29,414.87,118.77
666,2022-08-08,192,Smartphone,Electronics,5,64.53,322.65,37.6
667,2022-05-22,4847,Treadmill,Sports,1,98.32,98.32,28.88
668,2022-05-12,1306,Cycling Helmet,Sports,2,176.91,353.82,55.51
669,2022-12-07,868,Skincare Set,Beauty,2,87.1,174.2,48.35
670,2022-03-31,4151,Yoga Mat,Sports,4,22.23,88.92,22.8
671,2023-11-01,4713,Air Fryer,Home & Kitchen,1,87.55,87.55,14.98
672,2023-01-28,2533,Cycling Helmet,Sports,1,188.71,188.71,27.48
673,2023-10-19,1099,Smartwatch,Electronics,1,140.78,140.78,19.84
674,2023-09-25,4572,Hair Dryer,Beauty,1,174.27,174.27,29.46
675,2022-04-11,2106,Shampoo,Beauty,5,81.89,409.45,56.24
676,2023-08-15,4143,Headphones,Electronics,3,48.38,145.14,19.45
677,2023-05-05,2376,Smartwatch,Electronics,2,50.89,101.78,24.73
678,2022-02-26,1757,Shampoo,Beauty,3,195.44,586.32,146.13
679,2022-07-10,2341,Makeup Kit,Beauty,1,23.97,23.97,5.72
680,2022-04-05,4533,Skincare Set,Beauty,4,128.53,514.12,124.26
681,2022-04-29,4326,Cookware Set,Home & Kitchen,3,73.45,220.35,64.3
682,2023-10-06,553,Perfume,Beauty,5,81.8,409.0,86.2
683,2023-12-18,4229,Shampoo,Beauty,5,64.67,323.35,76.11
684,2022-12-29,653,Sneakers,Clothing,2,10.69,21.38,4.73
685,2022-01-15,4878,Dress,Clothing,5,151.33,756.65,87.73
686,2022-05-27,3536,Air Fryer,Home & Kitchen,3,65.66,196.98,44.17
687,2024-01-29,3076,Smartwatch,Electronics,1,70.0,70.0,18.65
688,2023-08-31,23,Dumbbells,Sports,4,10.55,42.2,9.35
689,2022-08-07,3997,Shampoo,Beauty,4,147.44,589.76,124.07
690,2023-03-22,2115,Cycling Helmet,Sports,5,126.35,631.75,138.48
691,2022-02-21,13,Blender,Home & Kitchen,5,49.09,245.45,34.59
692,2022-02-18,2636,Hair Dryer,Beauty,2,59.59,119.18,30.93
693,2023-03-21,1858,Yoga Mat,Sports,3,110.26,330.78,45.98
694,2023-10-21,4185,Dumbbells,Sports,5,26.12,130.6,32.51
695,2022-06-07,168,Yoga Mat,Sports,3,146.43,439.29,88.27
696,2023-09-15,3054,Laptop,Electronics,5,165.42,827.1,223.94
697,2022-06-12,1162,Dress,Clothing,2,62.43,124.86,27.2
698,2022-10-28,881,Cookware Set,Home & Kitchen,3,148.71,446.13,90.87
699,2022-09-13,3333,Hair Dryer,Beauty,3,22.43,67.29,14.49
700,2022-03-11,1898,Air Fryer,Home & Kitchen,3,74.53,223.59,31.19
701,2023-09-15,1066,Laptop,Electronics,1,90.54,90.54,26.87
702,2022-10-31,594,Smartphone,Electronics,3,172.2,516.6,71.25
703,2023-01-28,4792,Skincare Set,Beauty,3,163.8,491.4,101.37
704,2022-03-03,1097,Air Fryer,Home & Kitchen,3,114.77,344.31,100.18
705,2022-04-07,2117,Yoga Mat,Sports,3,81.53,244.59,55.87
706,2023-10-20,4214,Shampoo,Beauty,5,162.27,811.35,205.52
707,2023-08-19,2464,Blender,Home & Kitchen,4,142.25,569.0,84.96
708,2023-07-13,1693,Treadmill,Sports,1,141.67,141.67,35.37
709,2023-08-17,4808,Hair Dryer,Beauty,2,36.36,72.72,12.97
710,2022-04-11,2497,Vacuum Cleaner,Home & Kitchen,2,93.45,186.9,42.7
711,2023-06-10,1663,T-Shirt,Clothing,3,56.4,169.2,40.78
712,2022-10-15,4770,Yoga Mat,Sports,3,185.73,557.19,74.91
713,2022-08-16,2635,Cycling Helmet,Sports,5,22.05,110.25,27.44
714,2022-05-17,1231,Dress,Clothing,2,129.4,258.8,71.01
715,2023-02-17,3565,Perfume,Beauty,5,172.43,862.15,179.86
716,2023-06-24,2309,Tablet,Electronics,5,166.59,832.95,185.91
717,2023-08-15,3816,Vacuum Cleaner,Home & Kitchen,1,146.28,146.28,21.7
718,2024-01-05,2675,Tablet,Electronics,1,173.95,173.95,17.64
719,2023-08-06,4714,Skincare Set,Beauty,2,163.71,327.42,34.15
720,2022-06-25,722,Smartwatch,Electronics,3,38.67,116.01,27.35
721,2022-06-14,1485,Hair Dryer,Beauty,1,46.73,46.73,10.46
722,2022-12-16,4221,Jeans,Clothing,1,102.0,102.0,21.01
723,2022-03-10,2008,Vacuum Cleaner,Home & Kitchen,4,54.33,217.32,25.75
724,2022-12-04,337,Laptop,Electronics,1,171.91,171.91,26.1
725,2022-11-26,4027,Makeup Kit,Beauty,1,195.04,195.04,54.17
726,2023-05-30,911,Jacket,Clothing,1,48.88,48.88,6.04
727,2022-09-19,4246,Tablet,Electronics,1,79.91,79.91,14.97
728,2022-06-18,1275,T-Shirt,Clothing,5,21.52,107.6,19.53
729,2022-07-01,2611,Sneakers,Clothing,3,120.47,361.41,80.29
730,2022-12-09,1376,Makeup Kit,Beauty,1,118.86,118.86,13.98
